Price,Adj Close,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,,
2016-08-12,225.57119750976562,236.76644897460938,238.389404296875,232.46908569335938,232.46908569335938,16365425
2016-08-16,223.19744873046875,234.27490234375,238.82369995117188,232.126220703125,236.86932373046875,13367575
2016-08-17,220.67127990722656,231.6233367919922,235.16636657714844,230.22897338867188,234.09202575683594,15486572
2016-08-18,221.70570373535156,232.7091064453125,233.98916625976562,232.24050903320312,232.24050903320312,7749690
2016-08-19,221.01971435546875,231.98907470703125,233.6120147705078,230.20611572265625,232.6976776123047,8177802
2016-08-22,220.35548400878906,231.29188537597656,233.08627319335938,230.22897338867188,231.326171875,6684236
2016-08-23,220.0506134033203,230.9718780517578,232.01193237304688,229.72608947753906,231.326171875,7320433
2016-08-24,222.2392578125,233.26913452148438,233.6005859375,231.09759521484375,231.25759887695312,8719596
2016-08-25,220.5406036376953,231.48619079589844,235.21209716796875,230.6404266357422,233.42913818359375,14960746
2016-08-26,223.85076904296875,234.9606475830078,235.62353515625,231.9204864501953,232.67481994628906,9639663
2016-08-29,230.28602600097656,241.7152862548828,242.24102783203125,234.5491943359375,234.81207275390625,16193208
2016-08-30,232.23513793945312,243.7611083984375,244.24111938476562,240.69808959960938,242.75534057617188,18170724
2016-08-31,230.8413543701172,242.2981719970703,245.4983367919922,239.3265838623047,243.41822814941406,23295502
2016-09-01,224.1339111328125,235.2578125,245.2126007080078,234.457763671875,240.69808959960938,42621045
2016-09-02,220.68215942382812,231.634765625,236.0235595703125,229.10891723632812,235.69210815429688,28124615
2016-09-06,222.1085968017578,233.13198852539062,234.29776000976562,232.01193237304688,233.13198852539062,11510431
2016-09-07,221.6186065673828,232.61767578125,234.766357421875,231.56619262695312,233.6120147705078,12927438
2016-09-08,225.04852294921875,236.2178497314453,236.80075073242188,233.2005615234375,233.85202026367188,12206479
2016-09-09,227.4767303466797,238.7665557861328,239.98947143554688,235.440673828125,236.58358764648438,15269894
2016-09-12,227.9013671875,239.21229553222656,241.3838348388672,235.2463836669922,235.5321044921875,33684893
2016-09-14,227.52027893066406,238.81227111816406,242.069580078125,237.93223571777344,239.55517578125,18604842
2016-09-15,231.9302215576172,243.4410858154297,244.6297149658203,239.3265838623047,239.3265838623047,31371009
2016-09-16,234.22772216796875,245.85263061523438,250.03570556640625,242.09243774414062,243.89825439453125,39324529
2016-09-19,235.71949768066406,247.41842651367188,248.69850158691406,244.81259155273438,245.16688537597656,16678060
2016-09-20,233.93374633789062,245.54405212402344,247.95559692382812,244.36685180664062,247.78416442871094,11531268
2016-09-21,233.5090789794922,245.0983123779297,247.98988342285156,244.3554229736328,245.4983367919922,10943394
2016-09-22,237.14593505859375,248.9156494140625,250.4814453125,246.64125061035156,247.5555877685547,18761415
2016-09-23,240.16209411621094,252.08152770996094,253.6016082763672,248.9270782470703,248.9270782470703,31085948
2016-09-26,241.12033081054688,253.08729553222656,258.1961364746094,251.49864196777344,252.2186737060547,38213411
2016-09-27,241.83897399902344,253.84161376953125,257.37322998046875,252.9501495361328,255.32740783691406,19374535
2016-09-28,237.5161590576172,249.3042449951172,253.27015686035156,248.30990600585938,253.24729919433594,24820234
2016-09-29,233.5526580810547,245.14402770996094,253.8987579345703,243.98968505859375,250.298583984375,21260295
2016-09-30,236.00259399414062,247.71559143066406,250.1957244873047,243.7382354736328,244.1268310546875,11199883
2016-10-03,237.52703857421875,249.315673828125,253.25872802734375,246.0126495361328,248.46990966796875,18125170
2016-10-04,238.75746154785156,250.60716247558594,253.33872985839844,249.61282348632812,249.85284423828125,13113580
2016-10-05,237.24392700195312,249.0185089111328,252.9272918701172,248.19561767578125,252.3558349609375,10789932
2016-10-06,241.90432739257812,253.9102020263672,257.4418029785156,249.61282348632812,249.61282348632812,21111045
2016-10-07,241.51231384277344,253.49874877929688,256.7103271484375,252.9272918701172,254.64166259765625,15280380
2016-10-10,238.75746154785156,250.60716247558594,256.4703369140625,250.0699920654297,254.64166259765625,11553662
2016-10-13,230.220703125,241.64671325683594,248.93850708007812,240.46949768066406,248.9270782470703,21938040
2016-10-14,234.68508911132812,246.33265686035156,247.32699584960938,242.67532348632812,242.98391723632812,15265659
2016-10-17,230.98291015625,242.44674682617188,247.05270385742188,242.01243591308594,246.8698272705078,9826781
2016-10-18,235.43638610839844,247.12127685546875,247.49844360351562,242.7667694091797,243.66966247558594,11073137
2016-10-19,236.79750061035156,248.54991149902344,250.23001098632812,247.18984985351562,247.88702392578125,17073242
2016-10-20,236.84104919433594,248.59564208984375,250.9843292236328,247.79559326171875,250.05856323242188,10125508
2016-10-21,231.75601196289062,243.2582244873047,250.75575256347656,241.93243408203125,250.75575256347656,43608816
2016-10-24,231.5600128173828,243.052490234375,245.4983367919922,242.44674682617188,244.58399963378906,10513017
2016-10-25,231.02645874023438,242.49246215820312,243.49822998046875,240.97238159179688,243.4410858154297,7658966
2016-10-26,229.54559326171875,240.93809509277344,242.17245483398438,240.4923553466797,241.395263671875,10945927
2016-10-27,228.38050842285156,239.71517944335938,240.90380859375,238.50369262695312,240.26377868652344,12842476
2016-10-28,229.7416229248047,241.14382934570312,241.84100341796875,238.59512329101562,240.01234436035156,8127969
2016-11-01,228.88136291503906,240.2409210205078,241.37240600585938,239.4180145263672,240.3094940185547,10223897
2016-11-02,222.94700622558594,234.01202392578125,238.3779754638672,233.3834228515625,237.95509338378906,7039997
2016-11-03,222.9905548095703,234.0577392578125,236.5264434814453,233.2919921875,234.03488159179688,7311872
2016-11-04,218.98350524902344,229.85182189941406,234.73207092285156,228.5831756591797,233.2119903564453,11535892
2016-11-07,218.02529907226562,228.84605407714844,232.36622619628906,228.36602783203125,231.78334045410156,9506040
2016-11-08,218.53707885742188,229.3832244873047,229.8861083984375,228.194580078125,229.8861083984375,13432073
2016-11-09,218.77664184570312,229.63465881347656,230.6404266357422,212.5823516845703,217.15402221679688,21640144
2016-11-10,220.0397186279297,230.96044921875,235.20066833496094,230.18325805664062,232.83482360839844,9764091
2016-11-11,218.15597534179688,228.9832000732422,232.58338928222656,227.46311950683594,228.0917205810547,14775330
2016-11-15,214.59535217285156,225.24586486816406,228.5831756591797,223.9086456298828,227.78314208984375,14487470
2016-11-16,214.8457794189453,225.50872802734375,227.85171508789062,224.17152404785156,227.4402618408203,16550762
2016-11-17,212.9293670654297,223.49720764160156,228.16029357910156,222.7314453125,225.3830108642578,12628378
2016-11-18,215.0526885986328,225.72589111328125,226.91452026367188,224.4686737060547,225.15443420410156,18163751
2016-11-21,215.9237823486328,226.64022827148438,227.1088104248047,224.74298095703125,225.73731994628906,13232434
2016-11-22,218.09063720703125,228.9146270751953,230.36611938476562,227.05166625976562,228.05743408203125,17646355
2016-11-23,219.7348175048828,230.6404266357422,230.98330688476562,228.48031616210938,229.72608947753906,13107911
2016-11-24,215.02000427246094,225.6916046142578,229.85182189941406,224.514404296875,229.85182189941406,18913793
2016-11-25,216.4028778076172,227.14309692382812,227.64598083496094,225.005859375,226.29734802246094,10454964
2016-11-28,214.86756896972656,225.53158569335938,228.72032165527344,224.94869995117188,226.98309326171875,8312777
2016-11-29,217.2739715576172,228.05743408203125,229.5660858154297,225.8516082763672,226.06875610351562,9885281
2016-11-30,215.60800170898438,226.30877685546875,228.57174682617188,225.53158569335938,228.57174682617188,27596098
2016-12-01,217.28485107421875,228.06886291503906,232.01193237304688,227.4402618408203,228.5831756591797,12627845
2016-12-02,216.63156127929688,227.38311767578125,229.72608947753906,226.70880126953125,227.64598083496094,12481430
2016-12-05,216.435546875,227.17739868164062,228.5146026611328,225.49729919433594,227.4402618408203,3987213
2016-12-06,218.9073028564453,229.7718048095703,230.0803985595703,227.3488311767578,227.66883850097656,6726369
2016-12-07,217.58978271484375,228.38888549804688,230.32040405273438,227.7488555908203,229.4975128173828,4930865
2016-12-08,222.14126586914062,233.16627502441406,233.56629943847656,229.5775146484375,229.73751831054688,8750556
2016-12-09,224.07943725585938,235.20066833496094,235.86355590820312,233.22341918945312,233.6120147705078,8239158
2016-12-12,223.69834899902344,234.80064392089844,238.11509704589844,233.26913452148438,233.26913452148438,9023848
2016-12-13,226.4423065185547,237.6807861328125,237.95509338378906,234.88064575195312,234.98350524902344,10365823
2016-12-14,230.7324676513672,242.1838836669922,243.31536865234375,237.3150634765625,237.6807861328125,24139260
2016-12-15,229.3060302734375,240.68666076660156,244.035400390625,239.70375061035156,240.56094360351562,19331986
2016-12-16,230.220703125,241.64671325683594,242.75534057617188,240.46949768066406,240.46949768066406,14942206
2016-12-19,231.3966827392578,242.8810577392578,243.88682556152344,241.0066680908203,241.15525817871094,15009634
2016-12-20,230.38400268554688,241.81814575195312,242.52674865722656,240.7323760986328,241.08668518066406,11688169
2016-12-21,231.54913330078125,243.0410614013672,243.96682739257812,241.65814208984375,242.32102966308594,20367894
2016-12-22,229.39317321777344,240.77809143066406,242.90391540527344,240.2294921875,241.84100341796875,28892834
2016-12-23,230.25338745117188,241.68099975585938,244.343994140625,240.46949768066406,240.46949768066406,10265033
2016-12-26,228.10826110839844,239.429443359375,243.66966247558594,238.78941345214844,241.0066680908203,15321770
2016-12-27,231.86489868164062,243.3725128173828,243.92111206054688,239.3265838623047,239.52088928222656,17442849
2016-12-28,228.59828186035156,239.94375610351562,244.48114013671875,239.3494415283203,244.10397338867188,9637310
2016-12-29,232.0282440185547,243.5439453125,244.30970764160156,239.89804077148438,240.01234436035156,8772325
2016-12-30,235.71949768066406,247.41842651367188,248.01275634765625,243.00677490234375,243.39537048339844,15711974
2017-01-02,236.3074951171875,248.03561401367188,249.15567016601562,245.1211700439453,247.78416442871094,7097888
2017-01-03,237.24392700195312,249.0185089111328,250.75575256347656,247.12127685546875,249.1213836669922,6434204
2017-01-04,232.39845275878906,243.9325408935547,249.84141540527344,243.2810821533203,249.8185577392578,10392483
2017-01-05,234.63064575195312,246.2755126953125,246.8469696044922,244.29827880859375,244.81259155273438,8734164
2017-01-06,234.0970916748047,245.71548461914062,248.01275634765625,245.2926025390625,245.54405212402344,7845839
2017-01-09,234.69595336914062,246.34408569335938,248.2413330078125,244.81259155273438,246.18408203125,5228980
2017-01-10,237.34194946289062,249.1213836669922,250.1614227294922,246.8698272705078,246.8698272705078,11349916
2017-01-11,236.51437377929688,248.2527618408203,250.45858764648438,247.78416442871094,250.298583984375,11475958
2017-01-12,235.91549682617188,247.62416076660156,249.2356719970703,246.82411193847656,248.46990966796875,4371992
2017-01-13,237.46173095703125,249.24710083007812,250.8700408935547,247.90988159179688,247.90988159179688,7234429
2017-01-16,234.38018798828125,246.0126495361328,250.05856323242188,245.48690795898438,249.1442413330078,12013154
2017-01-17,226.758056640625,238.01223754882812,244.1268310546875,237.38363647460938,243.4410858154297,39234251
2017-01-18,224.8634490966797,236.0235595703125,239.55517578125,235.15493774414062,238.32081604003906,15867619
2017-01-19,225.11386108398438,236.28643798828125,238.93800354003906,235.66925048828125,236.6178741455078,15284274
2017-01-20,223.39344787597656,234.48062133789062,237.14361572265625,234.0463104248047,236.3435821533203,8784907
2017-01-23,221.2375030517578,232.2176513671875,235.66925048828125,231.50904846191406,233.56629943847656,13708502
2017-01-24,223.7201385498047,234.82350158691406,235.16636657714844,232.46908569335938,232.46908569335938,9419288
2017-01-25,221.54237365722656,232.5376739501953,236.05784606933594,232.27479553222656,235.89784240722656,23856654
2017-01-27,223.24099731445312,234.32061767578125,235.18923950195312,232.92625427246094,233.2119903564453,21861796
2017-01-30,227.5311737060547,238.82369995117188,239.20086669921875,234.25204467773438,234.2863311767578,15678126
2017-01-31,227.61825561523438,238.91513061523438,240.88095092773438,237.79507446289062,239.29229736328125,15125194
2017-02-01,228.5873565673828,239.9323272705078,240.2180633544922,236.62930297851562,239.12086486816406,11312284
2017-02-02,227.24807739257812,238.52655029296875,240.19520568847656,237.3264923095703,240.01234436035156,9099129
2017-02-03,225.1029815673828,236.27500915527344,240.11520385742188,235.46353149414062,239.09800720214844,13219481
2017-02-06,226.84519958496094,238.10366821289062,238.8465576171875,235.90927124023438,237.04075622558594,9991907
2017-02-07,224.50408935546875,235.64639282226562,238.263671875,234.80064392089844,238.1836700439453,9905562
2017-02-08,223.25189208984375,234.33204650878906,237.3264923095703,233.6120147705078,235.64639282226562,16230826
2017-02-09,224.90699768066406,236.06927490234375,236.35501098632812,234.70921325683594,234.98350524902344,9861688
2017-02-10,224.34078979492188,235.47496032714844,236.7093048095703,234.42347717285156,236.58358764648438,12518554
2017-02-13,224.2754364013672,235.40638732910156,236.35501098632812,233.6120147705078,236.1264190673828,8565757
2017-02-14,228.62002563476562,239.96661376953125,240.67523193359375,235.41781616210938,236.58358764648438,18244623
2017-02-15,228.94671630859375,240.3094940185547,241.72671508789062,238.9265594482422,240.67523193359375,15236663
2017-02-16,232.4746551513672,244.01254272460938,244.45828247070312,240.59523010253906,240.59523010253906,19655195
2017-02-17,234.2168731689453,245.84120178222656,246.45838928222656,241.94386291503906,243.78396606445312,14847356
2017-02-20,234.19508361816406,245.81834411621094,246.60696411132812,243.78396606445312,244.709716796875,11650581
2017-02-21,236.98260498046875,248.7442169189453,249.37281799316406,245.2811737060547,245.7726287841797,14186476
2017-02-22,262.963134765625,276.0141906738281,276.9627990722656,249.61282348632812,249.84141540527344,127323130
2017-02-23,257.5732421875,270.35675048828125,279.3286437988281,269.5795593261719,277.4085388183594,62249698
2017-02-27,269.80126953125,283.19171142578125,287.2833251953125,272.093994140625,272.1282653808594,83422197
2017-02-28,269.6161804199219,282.9974060058594,285.2718200683594,280.8144226074219,281.6144714355469,36111716
2017-03-01,268.84307861328125,282.1859436035156,284.44891357421875,281.1573181152344,283.46600341796875,24385665
2017-03-02,269.33306884765625,282.70025634765625,286.8033142089844,280.4830017089844,282.9631042480469,18063590
2017-03-03,274.0805358886719,287.683349609375,294.3694152832031,283.7974548339844,283.7974548339844,84305639
2017-03-06,284.27239990234375,298.38104248046875,299.901123046875,289.2148742675781,290.0720520019531,66724743
2017-03-07,284.1852722167969,298.28961181640625,303.3298645019531,296.278076171875,301.4669189453125,42071555
2017-03-08,281.1908874511719,295.1466064453125,298.918212890625,293.9808349609375,298.918212890625,43336972
2017-03-09,280.2218322753906,294.12939453125,296.7009582519531,292.9293518066406,294.872314453125,31094457
2017-03-10,279.1111145019531,292.963623046875,296.2438049316406,288.2890930175781,294.929443359375,24785585
2017-03-14,280.8206787109375,294.75799560546875,301.501220703125,293.7865295410156,301.4440612792969,27765035
2017-03-15,284.1852722167969,298.28961181640625,300.884033203125,294.9637451171875,295.1123046875,24107889
2017-03-16,282.5955810546875,296.6209716796875,299.535400390625,295.6951904296875,299.4439697265625,15924023
2017-03-17,283.259765625,297.3181457519531,301.7183532714844,296.71240234375,298.9867858886719,22727289
2017-03-20,278.9260559082031,292.76934814453125,298.5867919921875,292.2093200683594,298.5296325683594,12869337
2017-03-21,275.2239074707031,288.8834228515625,293.4779357910156,287.85479736328125,293.08935546875,22596181
2017-03-22,274.3310241699219,287.94622802734375,289.3634338378906,284.94036865234375,286.1861267089844,20291685
2017-03-23,277.2927551269531,291.0549621582031,292.02642822265625,287.5576477050781,288.7348327636719,11807911
2017-03-24,280.2218322753906,294.12939453125,295.3294677734375,289.9463195800781,291.2378234863281,16282523
2017-03-27,272.4580993652344,285.98040771484375,292.3007507324219,285.08892822265625,290.55206298828125,32452615
2017-03-28,271.2929992675781,284.75750732421875,288.92913818359375,283.92315673828125,287.5576477050781,21707345
2017-03-29,273.6667175292969,287.2490539550781,288.0148010253906,281.9230651855469,286.1175537109375,18924345
2017-03-30,276.7156066894531,290.44921875,291.38641357421875,286.41473388671875,286.87188720703125,27862325
2017-03-31,287.65875244140625,301.9355163574219,305.7642822265625,289.38629150390625,289.38629150390625,45390562
2017-04-03,299.3642272949219,314.22186279296875,315.55908203125,305.62713623046875,306.7586364746094,44886623
2017-04-05,308.15142822265625,323.4451904296875,324.1309509277344,315.4676513671875,318.91925048828125,40323877
2017-04-06,313.2691345214844,328.81689453125,331.19415283203125,320.51934814453125,322.0736999511719,50620850
2017-04-07,306.32208251953125,321.52508544921875,327.78826904296875,320.5993347167969,324.8852844238281,31875272
2017-04-10,300.82330322265625,315.7533874511719,325.7081604003906,314.8276062011719,322.3022766113281,30768410
2017-04-11,298.8633728027344,313.6961364746094,320.11932373046875,313.18182373046875,317.2391662597656,32249647
2017-04-12,294.8671875,309.5016174316406,316.9191589355469,308.85015869140625,316.0848083496094,27448279
2017-04-13,297.2190856933594,311.9703369140625,313.9361267089844,307.9815368652344,309.5016174316406,12713918
2017-04-17,303.10992431640625,318.15350341796875,318.999267578125,312.01605224609375,312.01605224609375,11837502
2017-04-18,298.3951110839844,313.2046813964844,322.3022766113281,312.47320556640625,320.0050354003906,16016414
2017-04-19,298.0902099609375,312.8846435546875,316.0276794433594,310.3130798339844,312.93035888671875,11572557
2017-04-20,298.25360107421875,313.05609130859375,316.9991455078125,311.810302734375,315.2162170410156,8393496
2017-04-21,305.42926025390625,320.5879211425781,324.81671142578125,315.11334228515625,315.55908203125,30230907
2017-04-24,308.6741027832031,323.9938049316406,328.0168762207031,320.0621643066406,322.0851135253906,25512511
2017-04-25,312.02783203125,327.51397705078125,335.5029602050781,325.98248291015625,333.7314453125,36764315
2017-04-26,308.46722412109375,323.7766418457031,329.17120361328125,320.61077880859375,328.0168762207031,16763153
2017-04-27,306.9536437988281,322.18798828125,325.5367431640625,320.51934814453125,323.9023742675781,12571594
2017-04-28,303.8394470214844,318.91925048828125,324.65667724609375,317.9591979980469,322.2451477050781,11848658
2017-05-02,298.4713439941406,313.28466796875,320.4736022949219,312.3132019042969,320.4736022949219,18591411
2017-05-03,298.3733215332031,313.18182373046875,315.6162109375,312.01605224609375,314.7361755371094,9500038
2017-05-04,295.7273864746094,310.404541015625,315.3533630371094,309.5130615234375,314.3018798828125,14365934
2017-05-05,289.25946044921875,303.6156005859375,312.55322265625,302.8727111816406,311.2388610839844,15598448
2017-05-08,287.7676696777344,302.0498046875,306.1871643066406,301.3526306152344,304.015625,16066733
2017-05-09,289.716796875,304.09564208984375,304.8499450683594,301.78692626953125,302.6441345214844,21106150
2017-05-10,295.977783203125,310.6673889160156,311.6960144042969,304.1642150878906,305.1128234863281,22906024
2017-05-11,296.0758056640625,310.770263671875,313.101806640625,308.9644470214844,311.810302734375,13783848
2017-05-12,294.09405517578125,308.6901550292969,311.7874450683594,307.22723388671875,310.8845520019531,7523427
2017-05-15,292.711181640625,307.2386474609375,310.05023193359375,304.815673828125,310.05023193359375,6738085
2017-05-16,295.3680419921875,310.0273742675781,314.7361755371094,306.530029296875,307.68438720703125,12655992
2017-05-17,294.6711730957031,309.2958984375,312.2331848144531,308.0729675292969,309.2730407714844,9844573
2017-05-18,289.0634765625,303.4098815917969,308.5872802734375,302.6669921875,306.3586120605469,9790379
2017-05-19,287.21240234375,301.4669189453125,305.31854248046875,299.4439697265625,304.7013854980469,12813204
2017-05-22,288.3665771484375,302.67840576171875,304.8385314941406,300.6325988769531,303.215576171875,8801430
2017-05-23,284.3159484863281,298.4267578125,303.9813537597656,297.61529541015625,303.03271484375,9223001
2017-05-24,282.6064147949219,296.63238525390625,300.28973388671875,296.0380859375,298.87249755859375,14326531
2017-05-25,283.640869140625,297.7181701660156,299.9925537109375,296.3466491699219,297.15814208984375,25922008
2017-05-26,291.2303466796875,305.6842956542969,307.3072204589844,297.15814208984375,298.06103515625,21430443
2017-05-29,295.49871826171875,310.1645202636719,312.118896484375,305.2956848144531,305.61572265625,24022633
2017-05-30,296.0322265625,310.72454833984375,311.9474792480469,308.2444152832031,309.9359436035156,9658309
2017-05-31,291.97076416015625,306.4614562988281,312.69036865234375,305.3414001464844,312.47320556640625,16423338
2017-06-01,289.25946044921875,303.6156005859375,306.30145263671875,302.4155578613281,304.6328125,9534069
2017-06-02,288.49725341796875,302.8155517578125,306.0043029785156,301.0440368652344,305.1585388183594,11495005
2017-06-05,289.4989929199219,303.8670349121094,306.530029296875,300.78118896484375,303.158447265625,10835031
2017-06-06,285.8948669433594,300.083984375,304.91851806640625,299.67254638671875,304.91851806640625,9591064
2017-06-07,291.6005554199219,306.0728759765625,306.7586364746094,299.21539306640625,299.71826171875,11199223
2017-06-08,290.01080322265625,304.4042053222656,307.3986511230469,303.56988525390625,306.30145263671875,7903123
2017-06-09,290.88189697265625,305.31854248046875,309.2615966796875,304.24420166015625,307.46722412109375,13836547
2017-06-12,287.3430480957031,301.60406494140625,303.95849609375,301.0440368652344,303.2270202636719,8432435
2017-06-13,286.2323913574219,300.43829345703125,303.3298645019531,299.67254638671875,301.866943359375,6025338
2017-06-14,295.6293640136719,310.3016662597656,310.87310791015625,300.7926025390625,300.7926025390625,52939271
2017-06-15,301.3895568847656,316.3476867675781,318.87353515625,310.6673889160156,310.87310791015625,28290813
2017-06-16,302.4457092285156,317.4563293457031,319.056396484375,312.9989318847656,317.52490234375,32710880
2017-06-19,306.899169921875,322.1308288574219,323.6280517578125,317.7763366699219,317.7763366699219,15236956
2017-06-20,307.5743408203125,322.8394470214844,325.0681457519531,321.7193908691406,322.0736999511719,10142474
2017-06-21,309.67584228515625,325.0452880859375,326.4167785644531,320.9879150390625,321.7994079589844,19992472
2017-06-22,311.99517822265625,327.4797058105469,330.3941345214844,326.34820556640625,326.74822998046875,22118609
2017-06-23,312.6919860839844,328.2111511230469,329.616943359375,327.0111083984375,328.2454528808594,31143289
2017-06-27,312.9751892089844,328.50830078125,329.84552001953125,325.73101806640625,327.33111572265625,32591540
2017-06-28,304.55816650390625,319.673583984375,329.1483459472656,318.999267578125,329.1483459472656,15567803
2017-06-29,303.2950134277344,318.3477783203125,322.3022766113281,317.75347900390625,320.0164489746094,12898245
2017-06-30,300.529296875,315.4447937011719,318.2792053222656,314.31329345703125,318.1877746582031,7814271
2017-07-03,300.75799560546875,315.6847839355469,318.8049621582031,313.3875427246094,317.31915283203125,9195278
2017-07-04,309.6649475097656,325.0338439941406,326.2110595703125,317.5020446777344,317.7306213378906,18816782
2017-07-05,314.17291259765625,329.7655334472656,330.86273193359375,325.50244140625,326.74822998046875,27209010
2017-07-06,314.1511535644531,329.74267578125,331.44561767578125,328.7026062011719,331.1484375,13590313
2017-07-07,324.7349548339844,340.851806640625,342.3604431152344,329.1597900390625,329.84552001953125,35845310
2017-07-10,325.10516357421875,341.2403869628906,343.08050537109375,340.3832092285156,341.75469970703125,3504540
2017-07-11,325.431884765625,341.5832824707031,343.8805236816406,339.9031982421875,343.1033630371094,20995547
2017-07-12,329.07958984375,345.41204833984375,348.58935546875,342.3033142089844,342.73760986328125,17104482
2017-07-13,334.11016845703125,347.92645263671875,348.58935546875,344.2805480957031,344.8748779296875,23010262
2017-07-14,336.66741943359375,350.5894470214844,351.103759765625,346.4292297363281,347.4464416503906,20530867
2017-07-17,340.6184997558594,354.7039489746094,356.4983215332031,351.33233642578125,351.33233642578125,18749450
2017-07-18,333.62725830078125,347.423583984375,354.7153625488281,345.3891906738281,353.57244873046875,19640167
2017-07-19,336.4917907714844,350.4065856933594,351.5609436035156,345.7549133300781,345.7549133300781,11790198
2017-07-20,335.60284423828125,349.4808349609375,354.3039245605469,348.29217529296875,351.9609375,13626050
2017-07-21,347.9171142578125,362.3043518066406,363.8358459472656,353.14959716796875,354.3039245605469,97142371
2017-07-24,354.5571594238281,369.218994140625,371.4248046875,362.3043518066406,365.73309326171875,43429394
2017-07-25,351.6816101074219,366.22454833984375,371.4362487792969,365.1844787597656,371.37908935546875,20063064
2017-07-26,356.2034606933594,370.933349609375,372.5677185058594,365.9845275878906,366.6931457519531,21954323
2017-07-27,350.0682678222656,364.5444641113281,372.9334411621094,363.0700988769531,372.1334228515625,18409364
2017-07-28,349.9913635253906,364.4644470214844,367.0931701660156,360.7042541503906,363.73297119140625,14331863
2017-07-31,354.54620361328125,369.2075500488281,370.03045654296875,364.8187561035156,366.1788330078125,16567422
2017-08-01,351.99993896484375,366.5559997558594,370.933349609375,363.7901306152344,370.933349609375,12311920
2017-08-02,357.6192626953125,372.40771484375,373.89349365234375,367.5845947265625,368.0189208984375,20786240
2017-08-03,362.2069396972656,377.1850891113281,380.5681457519531,369.63043212890625,371.87054443359375,19707381
2017-08-04,356.07171630859375,370.79620361328125,380.1338195800781,369.1846923828125,380.1338195800781,18579866
2017-08-07,354.7986145019531,369.4704284667969,372.956298828125,368.601806640625,372.956298828125,9537088
2017-08-08,351.7694396972656,366.31597900390625,370.5447692871094,362.7157897949219,369.84759521484375,10961296
2017-08-09,350.9462585449219,365.4587707519531,370.30474853515625,362.3043518066406,366.0759582519531,10436651
2017-08-10,347.7744140625,362.15576171875,367.253173828125,360.6928405761719,364.1444396972656,10188164
2017-08-11,339.4112243652344,353.4467468261719,361.1614074707031,350.4179992675781,354.5210876464844,16996281
2017-08-14,345.2939453125,359.57275390625,362.1900329589844,356.8183288574219,356.8183288574219,13440617
2017-08-16,343.7684326171875,357.984130859375,360.2471008300781,354.3496398925781,359.332763671875,13576650
2017-08-17,343.9879455566406,358.21270751953125,365.1959228515625,356.8526306152344,358.6470031738281,15828719
2017-08-18,345.809814453125,360.10992431640625,360.6585388183594,355.0239562988281,357.50408935546875,7935890
2017-08-21,343.395263671875,357.59552001953125,362.11004638671875,356.64691162109375,360.4756774902344,7573558
2017-08-22,342.4404296875,356.6011962890625,361.1385498046875,355.6868591308594,359.332763671875,9533641
2017-08-23,347.26953125,361.6300048828125,362.65863037109375,355.0239562988281,357.6983947753906,8320052
2017-08-24,344.1965026855469,358.4298400878906,364.1558532714844,357.6183776855469,363.447265625,12654347
2017-08-28,343.8672180175781,358.08697509765625,361.6071472167969,356.8640441894531,360.94427490234375,12316426
2017-08-29,336.31622314453125,350.2237243652344,358.30413818359375,349.7322692871094,357.01263427734375,15164812
2017-08-30,343.3294372558594,357.5269470214844,358.6012878417969,352.3038330078125,353.743896484375,10334911
2017-08-31,350.0024108886719,364.47589111328125,365.15020751953125,359.7899169921875,360.01849365234375,25104625
2017-09-01,353.42669677734375,368.0417785644531,369.5275573730469,365.5045166015625,365.69879150390625,15431918
2017-09-04,354.14013671875,368.78466796875,373.9963684082031,364.7844543457031,369.276123046875,21560532
2017-09-05,358.36553955078125,373.1849060058594,373.69921875,370.5447692871094,372.590576171875,25216776
2017-09-06,361.1752624511719,376.1107482910156,377.73370361328125,370.9447937011719,371.7676696777344,48745984
2017-09-07,359.1557922363281,374.0077819824219,380.59100341796875,372.590576171875,376.2479248046875,16205339
2017-09-08,358.62896728515625,373.4591979980469,376.3622131347656,371.2648010253906,374.87640380859375,13248413
2017-09-11,359.0679931640625,373.9163513183594,378.00799560546875,373.2991943359375,375.4707336425781,12690592
2017-09-12,361.6362609863281,376.5907897949219,377.1622314453125,373.5049133300781,376.13360595703125,6500191
2017-09-13,372.7213134765625,388.1342468261719,393.1173400878906,375.7907409667969,376.705078125,29377106
2017-09-14,370.4603576660156,385.7798156738281,393.84881591796875,384.93408203125,391.24298095703125,11867640
2017-09-15,369.5603942871094,384.8426513671875,389.8943176269531,381.61962890625,384.93408203125,28595395
2017-09-18,371.2066650390625,386.5570068359375,389.0714416503906,385.43695068359375,388.5914001464844,5061995
2017-09-19,368.1556091308594,383.37969970703125,388.01995849609375,382.64825439453125,387.9971008300781,7718697
2017-09-20,371.90911865234375,387.2884826660156,398.8776550292969,386.3512878417969,391.380126953125,24942703
2017-09-21,369.3628234863281,384.63690185546875,389.36859130859375,382.30535888671875,387.21990966796875,12950541
2017-09-22,358.8484802246094,373.6877746582031,383.9740295410156,371.7676696777344,383.9740295410156,12294087
2017-09-25,360.6703796386719,375.58502197265625,378.5108947753906,368.1103515625,372.590576171875,14229631
